ticket_id,industry,category,priority,sentiment,title,description,created_date,channel,resolution_time_hours
TKT-010611,SaaS / Tech,account,medium,neutral,Custom domain stuck Unverified after 72 hours,"Hey,

Added DNS TXT on 2026-02-10. Still 'Pending Verification' after 110 hours. DNS propagated.

Please help ASAP.",2025-11-05,email,72
TKT-010622,SaaS / Tech,technical,high,negative,Rate limiting triggering below threshold,"Hitting 429 at 335 req/min — well below documented 1000 req/min limit.

Thanks,",2025-09-09,mobile,48
TKT-010624,SaaS / Tech,technical,medium,neutral,Bulk CSV import failing above 500 rows,Import fails at validation for CSVs over 722 rows. Using official template exactly.,2026-02-04,mobile,48
TKT-010629,SaaS / Tech,account,medium,negative,API key rotation failed silently,"Hi there,

I'm really frustrated because rotated API key on 2026-02-11. Old key still works, new key returns 401. Rotation didn't complete. ",2025-04-05,web,48
TKT-010631,SaaS / Tech,technical,high,negative,CSV export producing corrupted output,"Good morning,

Every export generates corrupted CSV. Columns misaligned, garbled characters (â€™). Started 2026-02-09.",2025-04-17,web,8
TKT-010632,SaaS / Tech,account,medium,negative,SSO users have no password fallback,"This is unacceptable — when IdP is down, SSO users cannot log in at all. They have no password set. Need fallback.

Best,",2025-04-18,mobile,12
TKT-010634,SaaS / Tech,billing,high,negative,Partner discount missing from renewal,I'm really frustrated because coreLogic Inc account has 30% partner discount agreed with Hassan Rahman on 2026-01-16. Renewal invoice REF-90949 doesn't include it. Please fix this as soon as possible.,2025-05-03,web,4
TKT-010635,SaaS / Tech,technical,high,negative,CSV export producing corrupted output,"Hi there,

Every export generates corrupted CSV. Columns misaligned, garbled characters (Ã©). Started 2026-02-11.",2026-01-27,chat,8
TKT-010643,SaaS / Tech,account,low,negative,SSO users have no password fallback,"Hi there,

When IdP is down, SSO users cannot log in at all. They have no password set. Need fallback.",2025-04-23,mobile,48
TKT-010646,SaaS / Tech,account,low,neutral,2FA enforcement locking out users,"Dear support team,

After enforcing 2FA on 2026-02-09, 47 users locked out. Setup flow errors after QR scan.

Thanks,",2025-02-17,web,168
TKT-010650,SaaS / Tech,account,high,neutral,API key rotation failed silently,"Good afternoon,

Rotated API key on 2026-02-06. Old key still works, new key returns 401. Rotation didn't complete.

Please help ASAP.",2025-10-02,web,4
TKT-010651,SaaS / Tech,account,medium,neutral,SSO users have no password fallback,"Good afternoon,

When IdP is down, SSO users cannot log in at all. They have no password set. Need fallback.

Thank you,",2025-08-31,web,72
TKT-010653,SaaS / Tech,billing,medium,negative,Annual plan invoiced monthly,"Switched to annual plan on 2026-01-16 for 20% discount. Still charged every 30 days. Account: ACC9120540.

I expect a quick resolution.",2025-07-18,mobile,24
TKT-010655,SaaS / Tech,technical,high,neutral,Rate limiting triggering below threshold,"Good morning,

Hitting 429 at 386 req/min — well below documented 1000 req/min limit.",2025-07-16,chat,2
TKT-010656,SaaS / Tech,billing,high,negative,Tax exemption not applied,"Hi there,

Submitted tax exemption cert for Vertex Analytics 7 weeks ago. Still charged 9% sales tax.

Regards,",2025-02-12,web,12
TKT-010657,SaaS / Tech,billing,high,positive,Workspace suspended despite payment,"To whom it may concern,

Payment failed on 2026-02-09. Updated and paid within 1 hours. Workspace still suspended 3 days later.",2025-07-27,web,8
TKT-010658,SaaS / Tech,technical,high,negative,Webhooks stopped delivering events,"Hi,

Webhook endpoint for order.created stopped on 2026-02-11. No outbound attempts in logs.",2026-01-13,email,1
TKT-010659,SaaS / Tech,account,medium,neutral,Workspace transfer request stuck pending,"Hi there,

Requested workspace ownership transfer to Carlos Jones on 2026-02-07. Still shows 'Pending Approval'.

Please help ASAP.",2025-09-07,mobile,96
TKT-010665,SaaS / Tech,billing,high,negative,Tax exemption not applied,"Hi there,

Submitted tax exemption cert for NovaFlow 11 weeks ago. Still charged 8% sales tax.

I expect a quick resolution.",2025-04-28,mobile,2
TKT-010668,SaaS / Tech,account,high,neutral,Workspace transfer request stuck pending,"Hey,

Requested workspace ownership transfer to Stephanie Taylor on 2026-02-05. Still shows 'Pending Approval'.

Thank you,",2026-01-23,chat,4
TKT-010678,SaaS / Tech,account,medium,neutral,Custom domain stuck Unverified after 72 hours,"Added DNS TXT on 2026-02-09. Still 'Pending Verification' after 117 hours. DNS propagated.

Looking forward to your response.",2025-09-05,mobile,48
TKT-010679,SaaS / Tech,account,high,neutral,Admin cannot assign custom roles,"Hey,

Workspace admin at NovaFlow cannot assign roles to any users. Role dropdown greyed out. Started 2026-02-08.

Please help ASAP.",2025-04-17,web,2
TKT-010685,SaaS / Tech,technical,low,negative,Dashboard loading 40+ seconds,"This is unacceptable — main analytics dashboard takes 30+ seconds since 2026-02-06. Team of 6 blocked. This has been going on for too long.

Best,",2025-05-05,web,120
TKT-010691,SaaS / Tech,billing,high,negative,Free trial converted to paid without consent,"Dear support team,

I'm really frustrated because signed up for 14-day trial on 2026-02-01. $337 charge appeared on day 8. Never upgraded. ",2025-05-22,web,8
TKT-010692,SaaS / Tech,technical,high,positive,Mobile app data sync delay 2–6 hours,"Hi there,

Web changes take 2 hours to appear on mobile. Field team working with stale data.",2025-08-31,web,2
TKT-010700,SaaS / Tech,account,medium,neutral,GDPR export request not fulfilled,"Dear support team,

Submitted GDPR export for Mohammed Williams on 2026-02-07. No file, no update. Legal deadline approaching.

Looking forward to your response.",2025-07-12,chat,48
TKT-010702,SaaS / Tech,technical,high,neutral,SAML SSO broken after v3.4 update,"Dear support team,

SSO with Okta broken since 2026-02-11. Users hit error after authenticating.",2025-12-20,chat,24
TKT-010728,SaaS / Tech,billing,high,positive,Tax exemption not applied,"Submitted tax exemption cert for CoreLogic Inc 6 weeks ago. Still charged 10% sales tax.

I expect a quick resolution.",2025-03-14,email,4
TKT-010732,SaaS / Tech,account,medium,positive,Admin cannot assign custom roles,"Workspace admin at Vanguard Tech cannot assign roles to any users. Role dropdown greyed out. Started 2026-02-06.

I expect a quick resolution.",2025-07-20,mobile,8
TKT-010735,SaaS / Tech,billing,low,negative,Proration charge on invoice makes no sense,"Good morning,

Invoice shows $42 proration charge but we haven't changed plans or seats in 6 months. This has been going on for too long.",2025-03-04,mobile,24
TKT-010739,SaaS / Tech,technical,high,positive,OAuth token refresh returning 401,Refresh requests return 401 even with valid tokens. Sessions expire every 53 minutes.,2025-10-16,web,1
TKT-010740,SaaS / Tech,billing,high,negative,Workspace suspended despite payment,"Payment failed on 2026-02-11. Updated and paid within 1 hours. Workspace still suspended 4 days later.

Looking forward to your response.",2025-09-27,email,1
TKT-010741,SaaS / Tech,account,medium,neutral,Workspace transfer request stuck pending,"Hey,

Requested workspace ownership transfer to John Garcia on 2026-02-10. Still shows 'Pending Approval'.

Looking forward to your response.",2025-11-25,chat,24
TKT-010746,SaaS / Tech,account,low,negative,GDPR export request not fulfilled,"Hi,

I'm really frustrated because submitted GDPR export for James Harris on 2026-01-31. No file, no update. Legal deadline approaching. 

Please help ASAP.",2025-03-17,mobile,96
TKT-010751,SaaS / Tech,billing,high,negative,Tax exemption not applied,"To whom it may concern,

I'm really frustrated because submitted tax exemption cert for NexaTech 8 weeks ago. Still charged 8% sales tax.",2025-12-17,web,48
TKT-010756,SaaS / Tech,billing,high,negative,Free trial converted to paid without consent,"Hi,

Signed up for 14-day trial on 2026-02-02. $356 charge appeared on day 5. Never upgraded. 

Thank you,",2025-02-16,email,48
TKT-010760,SaaS / Tech,technical,low,negative,Dashboard loading 86+ seconds,"Hi there,

Main analytics dashboard takes 68+ seconds since 2026-02-11. Team of 46 blocked.",2025-10-20,web,168
TKT-010767,SaaS / Tech,technical,medium,negative,Bulk CSV import failing above 500 rows,"Good afternoon,

Import fails at validation for CSVs over 349 rows. Using official template exactly.",2025-05-29,mobile,96
TKT-010773,SaaS / Tech,technical,high,positive,REST API intermittent 500 errors,"Dear support team,

Meridian Labs integration receiving HTTP 500 since 2026-02-09. Happens every 8 min. Request IDs: REF-30697, REF-61986.",2025-08-22,mobile,4
TKT-010781,SaaS / Tech,account,low,neutral,GDPR export request not fulfilled,"Dear support team,

Submitted GDPR export for Michael Garcia on 2026-01-31. No file, no update. Legal deadline approaching.

Best,",2025-08-08,mobile,168
TKT-010784,SaaS / Tech,billing,high,negative,Invoice PDF download returns 403 error,"'Download PDF' returns 403 Forbidden for all invoices. Cannot access for 7 weeks.

Looking forward to your response.",2025-02-13,web,1
TKT-010788,SaaS / Tech,technical,high,negative,OAuth token refresh returning 401,"Refresh requests return 401 even with valid tokens. Sessions expire every 21 minutes.

Regards,",2025-06-09,mobile,8
TKT-010791,SaaS / Tech,technical,high,negative,Bulk CSV import failing above 500 rows,"Hi,

Import fails at validation for CSVs over 555 rows. Using official template exactly. ",2025-09-05,chat,48
TKT-010792,SaaS / Tech,account,high,neutral,Admin cannot assign custom roles,"Workspace admin at NovaFlow cannot assign roles to any users. Role dropdown greyed out. Started 2026-02-09.

Regards,",2025-07-03,mobile,4
TKT-010795,SaaS / Tech,technical,low,negative,Webhooks stopped delivering events,"Hi there,

Webhook endpoint for user.updated stopped on 2026-02-11. No outbound attempts in logs.

Please help ASAP.",2025-03-21,web,120
TKT-010796,SaaS / Tech,account,medium,neutral,Workspace transfer request stuck pending,"Requested workspace ownership transfer to Robert Moore on 2026-01-28. Still shows 'Pending Approval'.

Thanks,",2025-04-27,chat,12
TKT-010802,SaaS / Tech,technical,high,negative,REST API intermittent 500 errors,"Hi there,

PrismData integration receiving HTTP 500 since 2026-02-09. Happens every 16 min. Request IDs: REF-94167, REF-40985.",2025-11-19,chat,48
TKT-010804,SaaS / Tech,billing,high,neutral,Proration charge on invoice makes no sense,"Invoice shows $10 proration charge but we haven't changed plans or seats in 3 months.

Thanks,",2025-09-13,mobile,24
TKT-010805,SaaS / Tech,technical,high,negative,Webhooks stopped delivering events,"Good afternoon,

Webhook endpoint for order.created stopped on 2026-02-09. No outbound attempts in logs.

Looking forward to your response.",2025-09-20,mobile,4
TKT-010812,SaaS / Tech,account,medium,neutral,API key rotation failed silently,"Rotated API key on 2026-02-08. Old key still works, new key returns 401. Rotation didn't complete.

Regards,",2025-09-23,web,72
TKT-010822,SaaS / Tech,billing,medium,negative,Annual plan invoiced monthly,"Good morning,

Switched to annual plan on 2026-01-21 for 20% discount. Still charged every 30 days. Account: ACC3270990. This has been going on for too long.

Best,",2025-06-06,web,48
TKT-010824,SaaS / Tech,billing,high,negative,Workspace suspended despite payment,"Hi there,

I'm having a serious issue — payment failed on 2026-02-11. Updated and paid within 2 hours. Workspace still suspended 4 days later.

Please help ASAP.",2026-01-17,web,8
TKT-010825,SaaS / Tech,billing,high,negative,Credit card on file expired but no notification,"Hello,

Auto-pay failed because card expired. We received no email warning. Workspace suspended before we knew. This has been going on for too long.",2025-03-26,web,12
TKT-010826,SaaS / Tech,billing,medium,neutral,Still billed for 5 seats after downgrading to 2,"Hey,

We are BlueSky Solutions. Downgraded from 5 to 2 seats on 2026-01-21. Latest invoice still shows 5 seats at $11/seat.

Looking forward to your response.",2025-05-27,web,8
TKT-010829,SaaS / Tech,account,medium,neutral,Admin cannot assign custom roles,"Workspace admin at Orbis Systems cannot assign roles to any users. Role dropdown greyed out. Started 2026-02-07.

Please help ASAP.",2025-05-29,chat,8
TKT-010830,SaaS / Tech,account,low,negative,API key rotation failed silently,"Hi,

Rotated API key on 2026-02-07. Old key still works, new key returns 401. Rotation didn't complete.",2025-04-10,mobile,24
TKT-010833,SaaS / Tech,account,medium,neutral,Admin cannot assign custom roles,"Hey,

Workspace admin at CoreLogic Inc cannot assign roles to any users. Role dropdown greyed out. Started 2026-02-04.

Looking forward to your response.",2026-01-24,mobile,8
TKT-010835,SaaS / Tech,account,medium,negative,Audit logs missing critical actions,"Good afternoon,

This is unacceptable — compliance team found login events missing from audit log.",2025-09-02,mobile,24
TKT-010839,SaaS / Tech,account,medium,neutral,Custom domain stuck Unverified after 72 hours,"Added DNS TXT on 2026-02-07. Still 'Pending Verification' after 114 hours. DNS propagated.

Thank you,",2025-03-29,email,48
